Project,Id,Date of observation,Latitude,Longitude,Observer,Upload date,Edition date,Highlighted,Highlight type,Validated,Species,Photo name,Comments,Editor,Editor comments,Link,Protected level,Country code,Region,MPA name,Permanent location,Diver type,Skill in species recognition,Depth,Water temperature,Transect,Duration minutes,Coris julis,Diplodus puntazzo,Diplodus sargus,Diplodus vulgaris,Epinephelus marginatus,Fistularia commersonii,Muraena helena,Sarpa salpa,Sciaena umbra,Serranus cabrilla,Serranus scriba,Siganus,Sparisoma cretense,Sphyraena flavicauda,Sphyraena viridensis,Thalassoma pavo
Peixos i Escalfament,1722179,2023-07-23,41.72528,2.94164,Eduard Marquès ,2023-07-29 00:00:00+00:00,2025-10-20 12:39:14.054809+00:00,No,No destacada,Yes,,EduardMarquès_638262258141006599.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722179,Partial,ES,,MassÃ­s De Les Cadiretes,Tossa de Mar ,MPA staff,Good,Snorkel,26.0,2,5,5,,,,,,,3,,,,,,,,2
Peixos i Escalfament,1722179,2023-07-23,41.72528,2.94164,Eduard Marquès ,2023-07-29 00:00:00+00:00,2025-10-20 12:39:14.054809+00:00,No,No destacada,Yes,,EduardMarquès_638262258141006599.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722179,Partial,ES,,MassÃ­s De Les Cadiretes,Tossa de Mar ,MPA staff,Good,Snorkel,26.0,3,5,4,,,,,,,16,,1,1,,,,,2
Peixos i Escalfament,1722188,2023-07-29,41.38588,2.19251,Julia Lynne Agius Zammit,2023-07-30 00:00:00+00:00,2023-07-30 00:00:00+00:00,No,No destacada,Yes,,,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722188,Full,MT,,Ċirkewwa Diving Centre,Ċirkewwa,Researcher,Good,5-10,26.0,0,5,4,,,,,,,,,,2,,,,,
Peixos i Escalfament,1722188,2023-07-29,41.38588,2.19251,Julia Lynne Agius Zammit,2023-07-30 00:00:00+00:00,2023-07-30 00:00:00+00:00,No,No destacada,Yes,,,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722188,Full,MT,,Ċirkewwa Diving Centre,Ċirkewwa,Researcher,Good,5-10,26.0,1,5,4,,,,,,,,,,,,,,,
Peixos i Escalfament,1722188,2023-07-29,41.38588,2.19251,Julia Lynne Agius Zammit,2023-07-30 00:00:00+00:00,2023-07-30 00:00:00+00:00,No,No destacada,Yes,,,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722188,Full,MT,,Ċirkewwa Diving Centre,Ċirkewwa,Researcher,Good,1-3,27.0,2,5,13,,,,,,,10,,,,,,,,3
Peixos i Escalfament,1722188,2023-07-29,41.38588,2.19251,Julia Lynne Agius Zammit,2023-07-30 00:00:00+00:00,2023-07-30 00:00:00+00:00,No,No destacada,Yes,,,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722188,Full,MT,,Ċirkewwa Diving Centre,Ċirkewwa,Researcher,Good,1-3,27.0,3,5,,,,,,,,1,,,,,,,,4
Peixos i Escalfament,1722201,2023-07-29,35.98925,14.33142,Nia  Abel ,2023-07-31 00:00:00+00:00,2023-07-31 00:00:00+00:00,No,No destacada,Yes,,,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722201,Full,MT,,Marine Area In The Northeast Malta,Cirkewwa Marine Park,Recreational beginner,Low,Snorkel,,0,5,2,,,,,,,12,,,,,,,,
Peixos i Escalfament,1722201,2023-07-29,35.98925,14.33142,Nia  Abel ,2023-07-31 00:00:00+00:00,2023-07-31 00:00:00+00:00,No,No destacada,Yes,,,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722201,Full,MT,,Marine Area In The Northeast Malta,Cirkewwa Marine Park,Recreational beginner,Low,Snorkel,,1,5,1,,,,,,,15,,,,,,,,
Peixos i Escalfament,1722201,2023-07-29,35.98925,14.33142,Nia  Abel ,2023-07-31 00:00:00+00:00,2023-07-31 00:00:00+00:00,No,No destacada,Yes,,,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722201,Full,MT,,Marine Area In The Northeast Malta,Cirkewwa Marine Park,Recreational beginner,Low,Snorkel,,2,,,,,,,,,,,,,,,,,
Peixos i Escalfament,1722201,2023-07-29,35.98925,14.33142,Nia  Abel ,2023-07-31 00:00:00+00:00,2023-07-31 00:00:00+00:00,No,No destacada,Yes,,,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722201,Full,MT,,Marine Area In The Northeast Malta,Cirkewwa Marine Park,Recreational beginner,Low,Snorkel,,3,,,,,,,,,,,,,,,,,
Peixos i Escalfament,1722197,2023-07-31,42.4072,3.15677,Eduard Marquès ,2023-07-31 00:00:00+00:00,2025-10-20 12:39:39.787141+00:00,No,No destacada,Yes,,EduardMarquès_638264243801413904.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722197,Out of MPA,ES,,Out of MPA,Colera,MPA staff,Good,Snorkel,26.0,0,5,8,,,,,,,8,,,,,,,,
Peixos i Escalfament,1722197,2023-07-31,42.4072,3.15677,Eduard Marquès ,2023-07-31 00:00:00+00:00,2025-10-20 12:39:39.787141+00:00,No,No destacada,Yes,,EduardMarquès_638264243801413904.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722197,Out of MPA,ES,,Out of MPA,Colera,MPA staff,Good,Snorkel,26.0,1,5,1,,,,,,,,,,,,,,,
Peixos i Escalfament,1722197,2023-07-31,42.4072,3.15677,Eduard Marquès ,2023-07-31 00:00:00+00:00,2025-10-20 12:39:39.787141+00:00,No,No destacada,Yes,,EduardMarquès_638264243801413904.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722197,Out of MPA,ES,,Out of MPA,Colera,MPA staff,Good,Snorkel,26.0,2,5,3,,,,,,,,,,1,,,,,
Peixos i Escalfament,1722197,2023-07-31,42.4072,3.15677,Eduard Marquès ,2023-07-31 00:00:00+00:00,2025-10-20 12:39:39.787141+00:00,No,No destacada,Yes,,EduardMarquès_638264243801413904.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722197,Out of MPA,ES,,Out of MPA,Colera,MPA staff,Good,Snorkel,26.0,3,5,7,,,,,,,,,,,,,,,
Peixos i Escalfament,1722203,2023-07-31,42.28524,3.29669,Eduard Marquès ,2023-08-01 00:00:00+00:00,2025-10-20 12:39:04.456444+00:00,No,No destacada,Yes,,EduardMarquès_638264871576724863.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722203,Partial,ES,,Cap De Creus,Cadaqués,MPA staff,Good,Snorkel,26.0,0,5,7,,,,,,,3,,,3,,,,,
Peixos i Escalfament,1722203,2023-07-31,42.28524,3.29669,Eduard Marquès ,2023-08-01 00:00:00+00:00,2025-10-20 12:39:04.456444+00:00,No,No destacada,Yes,,EduardMarquès_638264871576724863.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722203,Partial,ES,,Cap De Creus,Cadaqués,MPA staff,Good,Snorkel,26.0,1,5,,,,,,,,,,2,,,,,,
Peixos i Escalfament,1722203,2023-07-31,42.28524,3.29669,Eduard Marquès ,2023-08-01 00:00:00+00:00,2025-10-20 12:39:04.456444+00:00,No,No destacada,Yes,,EduardMarquès_638264871576724863.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722203,Partial,ES,,Cap De Creus,Cadaqués,MPA staff,Good,Snorkel,26.0,2,5,3,,,,,,,17,,,4,,,,,
Peixos i Escalfament,1722203,2023-07-31,42.28524,3.29669,Eduard Marquès ,2023-08-01 00:00:00+00:00,2025-10-20 12:39:04.456444+00:00,No,No destacada,Yes,,EduardMarquès_638264871576724863.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722203,Partial,ES,,Cap De Creus,Cadaqués,MPA staff,Good,Snorkel,26.0,3,5,5,,,,,,,15,,,3,,,,,
Peixos i Escalfament,1722232,2023-08-02,42.34718,3.21348,Eduard Marquès ,2023-08-02 00:00:00+00:00,2025-10-20 12:39:03.900173+00:00,No,No destacada,Yes,,EduardMarquès_638265762984659232.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722232,Partial,ES,,Cap De Creus,Port de la Selva,MPA staff,Good,Snorkel,27.0,0,5,84,,,,,,,90,,3,1,,,,,10
Peixos i Escalfament,1722232,2023-08-02,42.34718,3.21348,Eduard Marquès ,2023-08-02 00:00:00+00:00,2025-10-20 12:39:03.900173+00:00,No,No destacada,Yes,,EduardMarquès_638265762984659232.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722232,Partial,ES,,Cap De Creus,Port de la Selva,MPA staff,Good,Snorkel,27.0,1,5,82,,,,,,,40,,1,1,,,,,6
Peixos i Escalfament,1722232,2023-08-02,42.34718,3.21348,Eduard Marquès ,2023-08-02 00:00:00+00:00,2025-10-20 12:39:03.900173+00:00,No,No destacada,Yes,,EduardMarquès_638265762984659232.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722232,Partial,ES,,Cap De Creus,Port de la Selva,MPA staff,Good,Snorkel,27.0,2,5,68,,,,,,,12,,,,,,,,6
Peixos i Escalfament,1722232,2023-08-02,42.34718,3.21348,Eduard Marquès ,2023-08-02 00:00:00+00:00,2025-10-20 12:39:03.900173+00:00,No,No destacada,Yes,,EduardMarquès_638265762984659232.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722232,Partial,ES,,Cap De Creus,Port de la Selva,MPA staff,Good,Snorkel,27.0,3,5,90,,,,,,,2,,2,1,,,,,6
Peixos i Escalfament,1722250,2023-08-03,42.38327,3.15844,Eduard Marquès ,2023-08-03 00:00:00+00:00,2025-10-20 12:39:19.173824+00:00,No,No destacada,Yes,,EduardMarquès_638266794195015080.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722250,Out of MPA,ES,,Out of MPA,Llançà,MPA staff,Good,Snorkel,27.0,0,5,104,,,,,,,130,,2,7,,,,,3
Peixos i Escalfament,1722250,2023-08-03,42.38327,3.15844,Eduard Marquès ,2023-08-03 00:00:00+00:00,2025-10-20 12:39:19.173824+00:00,No,No destacada,Yes,,EduardMarquès_638266794195015080.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722250,Out of MPA,ES,,Out of MPA,Llançà,MPA staff,Good,Snorkel,27.0,1,5,117,,,,,,,200,,1,5,,,,,4
Peixos i Escalfament,1722250,2023-08-03,42.38327,3.15844,Eduard Marquès ,2023-08-03 00:00:00+00:00,2025-10-20 12:39:19.173824+00:00,No,No destacada,Yes,,EduardMarquès_638266794195015080.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722250,Out of MPA,ES,,Out of MPA,Llançà,MPA staff,Good,Snorkel,27.0,2,5,68,,,,,,,50,,,8,,,,,
Peixos i Escalfament,1722250,2023-08-03,42.38327,3.15844,Eduard Marquès ,2023-08-03 00:00:00+00:00,2025-10-20 12:39:19.173824+00:00,No,No destacada,Yes,,EduardMarquès_638266794195015080.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722250,Out of MPA,ES,,Out of MPA,Llançà,MPA staff,Good,Snorkel,27.0,3,5,81,,,,,,,90,,,7,,,,,
Peixos i Escalfament,1722277,2023-06-26,38.6968,13.19204,Giulia Aversa ,2023-08-08 00:00:00+00:00,2025-10-20 12:39:23.682472+00:00,No,No destacada,Yes,,GiuliaAversa_638270930947854770.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722277,Partial,IT,,Isola Di Ustica,Punta Galera,Recreational beginner,Low,Snorkel,23.0,0,5,1,,,,,,,3,,,,,,,,
Peixos i Escalfament,1722277,2023-06-26,38.6968,13.19204,Giulia Aversa ,2023-08-08 00:00:00+00:00,2025-10-20 12:39:23.682472+00:00,No,No destacada,Yes,,GiuliaAversa_638270930947854770.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722277,Partial,IT,,Isola Di Ustica,Punta Galera,Recreational beginner,Low,Snorkel,23.0,1,5,1,,,,,,,20,,,1,,,,,
Peixos i Escalfament,1722277,2023-06-26,38.6968,13.19204,Giulia Aversa ,2023-08-08 00:00:00+00:00,2025-10-20 12:39:23.682472+00:00,No,No destacada,Yes,,GiuliaAversa_638270930947854770.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722277,Partial,IT,,Isola Di Ustica,Punta Galera,Recreational beginner,Low,Snorkel,,2,,,,,,,,,,,,,,,,,
Peixos i Escalfament,1722277,2023-06-26,38.6968,13.19204,Giulia Aversa ,2023-08-08 00:00:00+00:00,2025-10-20 12:39:23.682472+00:00,No,No destacada,Yes,,GiuliaAversa_638270930947854770.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722277,Partial,IT,,Isola Di Ustica,Punta Galera,Recreational beginner,Low,Snorkel,,3,,,,,,,,,,,,,,,,,
Peixos i Escalfament,1722285,2023-06-26,38.69271,13.18453,Giulia Aversa ,2023-08-08 00:00:00+00:00,2025-10-20 12:39:24.017041+00:00,No,No destacada,Yes,,GiuliaAversa_638270934166556736.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722285,Partial,IT,,Isola Di Ustica,Punta Galera,Recreational beginner,Medium,Snorkel,23.0,0,5,6,,,,1,,,10,,,2,,,,,5
Peixos i Escalfament,1722285,2023-06-26,38.69271,13.18453,Giulia Aversa ,2023-08-08 00:00:00+00:00,2025-10-20 12:39:24.017041+00:00,No,No destacada,Yes,,GiuliaAversa_638270934166556736.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722285,Partial,IT,,Isola Di Ustica,Punta Galera,Recreational beginner,Medium,Snorkel,23.0,1,5,,,,,,,,15,,,1,,,,,5
Peixos i Escalfament,1722285,2023-06-26,38.69271,13.18453,Giulia Aversa ,2023-08-08 00:00:00+00:00,2025-10-20 12:39:24.017041+00:00,No,No destacada,Yes,,GiuliaAversa_638270934166556736.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722285,Partial,IT,,Isola Di Ustica,Punta Galera,Recreational beginner,Medium,Snorkel,,2,,,,,,,,,,,,,,,,,
Peixos i Escalfament,1722285,2023-06-26,38.69271,13.18453,Giulia Aversa ,2023-08-08 00:00:00+00:00,2025-10-20 12:39:24.017041+00:00,No,No destacada,Yes,,GiuliaAversa_638270934166556736.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722285,Partial,IT,,Isola Di Ustica,Punta Galera,Recreational beginner,Medium,Snorkel,,3,,,,,,,,,,,,,,,,,
Peixos i Escalfament,1722271,2023-06-26,38.69121,13.18602,Giulia Aversa ,2023-08-08 00:00:00+00:00,2025-10-20 12:39:24.355277+00:00,No,No destacada,Yes,,GiuliaAversa_638270926351900265.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722271,Partial,IT,,Isola Di Ustica,Punta Galera,Recreational beginner,Low,Snorkel,23.0,0,5,,,,,,,,40,,,7,,,,,15
Peixos i Escalfament,1722271,2023-06-26,38.69121,13.18602,Giulia Aversa ,2023-08-08 00:00:00+00:00,2025-10-20 12:39:24.355277+00:00,No,No destacada,Yes,,GiuliaAversa_638270926351900265.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722271,Partial,IT,,Isola Di Ustica,Punta Galera,Recreational beginner,Low,Snorkel,23.0,1,5,,,,,,,,5,,,,,,,,2
Peixos i Escalfament,1722271,2023-06-26,38.69121,13.18602,Giulia Aversa ,2023-08-08 00:00:00+00:00,2025-10-20 12:39:24.355277+00:00,No,No destacada,Yes,,GiuliaAversa_638270926351900265.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722271,Partial,IT,,Isola Di Ustica,Punta Galera,Recreational beginner,Low,Snorkel,,2,,,,,,,,,,,,,,,,,
Peixos i Escalfament,1722271,2023-06-26,38.69121,13.18602,Giulia Aversa ,2023-08-08 00:00:00+00:00,2025-10-20 12:39:24.355277+00:00,No,No destacada,Yes,,GiuliaAversa_638270926351900265.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722271,Partial,IT,,Isola Di Ustica,Punta Galera,Recreational beginner,Low,Snorkel,,3,,,,,,,,,,,,,,,,,
Peixos i Escalfament,1722279,2023-06-26,38.69474,13.18388,Giulia Aversa ,2023-08-08 00:00:00+00:00,2025-10-20 12:39:24.696863+00:00,No,No destacada,Yes,,GiuliaAversa_638270932697560874.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722279,Partial,IT,,Isola Di Ustica,Punta Galera,Recreational beginner,Medium,Snorkel,23.0,0,5,,,,,1,,,15,,,2,,,,,3
Peixos i Escalfament,1722279,2023-06-26,38.69474,13.18388,Giulia Aversa ,2023-08-08 00:00:00+00:00,2025-10-20 12:39:24.696863+00:00,No,No destacada,Yes,,GiuliaAversa_638270932697560874.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722279,Partial,IT,,Isola Di Ustica,Punta Galera,Recreational beginner,Medium,Snorkel,23.0,1,5,,,,,,,,6,,,1,,,,,2
Peixos i Escalfament,1722279,2023-06-26,38.69474,13.18388,Giulia Aversa ,2023-08-08 00:00:00+00:00,2025-10-20 12:39:24.696863+00:00,No,No destacada,Yes,,GiuliaAversa_638270932697560874.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722279,Partial,IT,,Isola Di Ustica,Punta Galera,Recreational beginner,Medium,Snorkel,,2,,,,,,,,,,,,,,,,,
Peixos i Escalfament,1722279,2023-06-26,38.69474,13.18388,Giulia Aversa ,2023-08-08 00:00:00+00:00,2025-10-20 12:39:24.696863+00:00,No,No destacada,Yes,,GiuliaAversa_638270932697560874.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722279,Partial,IT,,Isola Di Ustica,Punta Galera,Recreational beginner,Medium,Snorkel,,3,,,,,,,,,,,,,,,,,
Peixos i Escalfament,1722273,2023-06-26,38.69505,13.18044,Giulia Aversa ,2023-08-08 00:00:00+00:00,2025-10-20 12:39:41.207804+00:00,No,No destacada,Yes,,GiuliaAversa_638270927544740676.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722273,Out of MPA,IT,,Out of MPA,Punta Galera,Recreational beginner,Low,Snorkel,23.0,0,5,3,,,,,,,41,,,2,,,,,2
Peixos i Escalfament,1722273,2023-06-26,38.69505,13.18044,Giulia Aversa ,2023-08-08 00:00:00+00:00,2025-10-20 12:39:41.207804+00:00,No,No destacada,Yes,,GiuliaAversa_638270927544740676.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722273,Out of MPA,IT,,Out of MPA,Punta Galera,Recreational beginner,Low,Snorkel,23.0,1,5,,,,,,,,,,,4,,,,,
Peixos i Escalfament,1722273,2023-06-26,38.69505,13.18044,Giulia Aversa ,2023-08-08 00:00:00+00:00,2025-10-20 12:39:41.207804+00:00,No,No destacada,Yes,,GiuliaAversa_638270927544740676.webp,,Ernesto Azzurro,,https://www.observadoresdelmar.es/Observations/1722273,Out of MPA,IT,,Out of MPA,Punta Galera,Recreational beginner,Low,Snorkel,,2,,,,,,,,,,,,,,,,,
