"MAPAMED_ID"	"PARENT_ID"	"WDPA_ID"	"N2000_ID"	"RAMSAR_ID"	"NAME"	"ORIG_NAME"	"DESIG_ENG"	"DESIG"	"DESIG_TYPE"	"DESIG_CAT_ENG"	"SITE_TYPE_ENG"	"PARENT_TYPE_ENG"	"IUCN_CAT_ENG"	"ISO3"	"MSFD_REGION"	"REP_M_AREA"	"GIS_M_AREA"	"REP_AREA"	"GIS_AREA"	"REP_M_PCT"	"GIS_M_PCT"	"STATUS_ENG"	"STATUS_YR"	"GOV_TYPE_ENG"	"MANG_AUTH"	"MANG_PLAN_ENG"	"PLAN_REF"	"GREEN_LIST_ENG"	"WEBSITE"	"GIS_PROVIDER"	"GIS_UPDATE"	"GIS_LOG"
989	989	196045			Archipielago de Cabrera	Archipielago de Cabrera	National Park (Spain)	Parque Nacional	National	MPA with a national statute	Marine Protected Area	Main	II - National park	{ESP}	{MWE}	914.2	895.24	914.2	908.73	100	98	Designated	1991	Sub-national ministry or agency	Cabrera Archipelago Marine-terrestrial National Park	Partially implemented		Not listed	http://www.caib.es/sacmicrofront/contenido.do?idsite=34&cont=21479	European Environment Agency	2020-06-16	CDDA_v18_29-05-2020 (extension in 2019)
1002		555523813	ES5310075		Arenal de Son Saura	Arenal de Son Saura	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ESP}	{MWE}	3.46	3.23	3.46	3.46	100	93	Designated	2006	Not reported	Dirección General de Medio Natural, Educación Ambiental Y Cambio Climático. Gobierno de las Islas Baleares	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES5310075	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1003	1003	20934			Arrecife Barrera de Posidonia	Arrecife Barrera de Posidonia	Natural Monument (Spain)	Monumento Natural	National	MPA with a national statute	Marine Protected Area	Main	III - Natural monument or feature	{ESP}	{MWE}	0.98	0.97	1.08	1.08	90	90	Designated	2001	Sub-national ministry or agency	Natural Areas Service. Territorial Office of Andalucian Regional Ministry of Agriculture, Livestock, Fisheries and Sustainable Developmen. Regional Government of Andalucia.	Partially implemented		Not listed	https://www.protectedplanet.net/20934	European Environment Agency	2020-06-16	CDDA_v18_29-05-2020
1004	1003	555523878	ES6110019		Arrecifes de Roquetas de Mar	Arrecifes de Roquetas de Mar	Special Area of Conservation (Habitats Directive)	Special Area of Conservation (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Secondary	Not reported	{ESP}	{MWE}	2.08	2.08	2.08	2.08	100	100	Designated	2016	Not reported	Dirección General de Sostenibilidad de la Costa y del Mar - Ministerio de Agricultura, Alimentación y Medio Ambiente	Fully implemented	https://www.boe.es/diario_boe/txt.php?id=BOE-A-2016-7738	Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES6110019	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1005			ES0000083		Arxipèlag de Cabrera	Arxipèlag de Cabrera	SPA (Birds Directive) + SAC (Habitats Directive)	SPA (Birds Directive) + SAC (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Secondary	Not reported	{ESP}	{MWE}	192.98	190.03	205.3	205.46	94	92	Designated	2006	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES0000083	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1009	1009				Badia de Palma	Badia de Palma	Marine Reserve (Spain, Balearic Islands)	Reserve Marine de les Illes Balears	National	MPA with a national statute	Marine Protected Area	Main	IV - Habitat/species management area	{ESP}	{MWE}	23.94	23.53	23.94	23.81	100	99	Designated	1982	Sub-national ministry or agency	Balearic Islands Government	Inexistent		Not listed	http://www.caib.es/sites/reservesmarines/ca/descripcio-853/	Govern de les Illes Balears	2020-06-17	Spatial Data Infrastructure of the Balearic Islands
1006		555523762	ES5310005		Badies de Pollença i Alcúdia	Badies de Pollença i Alcúdia	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ESP}	{MWE}	307.48	305.46	307.48	307.72	100	99	Designated	2006	Not reported	Dirección General de Medio Natural, Educación Ambiental Y Cambio Climático. Gobierno de las Islas Baleares	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES5310005	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1007		555593056	ES0000506		Bahía de Almería	Bahía de Almería	Special Protection Area (Birds Directive)	Special Protection Area (Birds Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ESP}	{MWE}	1267.82	1270.35	1267.82	1268.76	100	100	Designated	2014	Not reported	Dirección General de Sostenibilidad de la Costa y del Mar - Ministerio de Agricultura, Alimentación y Medio Ambiente	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES0000506	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1008	979	555593054	ES0000504		Bahía de Málaga-Cerro Gordo	Bahía de Málaga-Cerro Gordo	Special Protection Area (Birds Directive)	Special Protection Area (Birds Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Secondary	Not reported	{ESP}	{MWE}	609.85	611.21	609.85	610.18	100	100	Designated	2014	Not reported	Dirección General de Sostenibilidad de la Costa y del Mar - Ministerio de Agricultura, Alimentación y Medio Ambiente	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES0000504	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1015	1015	555552487			Cabo De Palos - Islas Hormigas	Cabo De Palos - Islas Hormigas	Marine Reserve (Spain)	Reserva Marina	National	MPA with a national statute	Marine Protected Area	Main	VI - Protected area with sustainable use of natural resources	{ESP}	{MWE}	19.31	19.26	19.31	19.31	100	100	Designated	1995	Not reported	Secretaría General de Pesca (MAPA) y Consejería de Agua, Agricultura, Ganadería, Pesca y Medio Ambiente de la Región de Murcia	Fully implemented		Not listed	https://www.mapa.gob.es/es/pesca/temas/proteccion-recursos-pesqueros/reservas-marinas-de-espana/cabo-de-palos-islas-hormigas/	European Environment Agency	2020-06-16	CDDA_v18_29-05-2020
1537	1537	555596224			Cabo Tiñoso	Cabo Tiñoso	Marine Reserve (Spain)	Reserva Marina	National	MPA with a national statute	Marine Protected Area	Main	VI - Protected area with sustainable use of natural resources	{ESP}	{MWE}	11.4	10.92	11.4	11.4	100	96	Designated	2016	Not reported	Secretaría General de Pesca (MAPA) y Consejería de Agua, Agricultura, Ganadería, Pesca y Medio Ambiente de la Región de Murcia	Fully implemented		Not listed	https://www.mapa.gob.es/es/pesca/temas/proteccion-recursos-pesqueros/reservas-marinas-de-espana/cabo-tinoso/	European Environment Agency	2020-06-16	CDDA_v18_29-05-2020
1011	1013	555548901			Cabo de Gata-Nijar Natural Park	Cabo de Gata-Nijar Natural Park	SPAMI	Specially Protected Area of Mediterranean Importance	Regional	SPAMI	Marine Protected Area	Secondary	Not assigned	{ESP}	{MWE}	120.76	117.53	495.47	495.43	24	24	Adopted	2007	Not reported	Region of Andalusia - Department of Environment and Spatial Planning	Fully implemented	http://www.juntadeandalucia.es/medioambiente/site/portalweb/menuitem.7e1cf46ddf59bb227a9ebe205510e1ca/?vgnextoid=c0ff85cc0cc08010VgnVCM1000000624e50aRCRD&vgnextchannel=88364e5bf01f4310VgnVCM1000001325e50aRCRD	Not listed	http://www.rac-spa.org/sites/default/files/doc_spamis/spamis/14_gata_nijar.pdf	European Environment Agency	2020-06-16	GIS layer identical to that of the Nature Park (WDPA ID: 196284)
1010	1013	145809			Cabo de Gata-Níjar	Cabo de Gata-Níjar	Biosphere Reserve	Biosphere Reserve	International	Biosphere reserve	Site of conservation interest	Secondary	Not applicable	{ESP}	{MWE}	120.0	114.98	496.24	496.37	24	23	Designated	1997	Not reported	Not reported	Not reported		Not listed	https://en.unesco.org/biosphere/eu-na/cabo-gata-nijar	Secretaría General de Pesca (MAPA)		Not Reported
1012	1013	555552486			Cabo de Gata-Níjar	Cabo de Gata-Níjar	Marine Reserve (Spain)	Reserva Marina	National	MPA with a national statute	Marine Protected Area	Secondary	VI - Protected area with sustainable use of natural resources	{ESP}	{MWE}	46.13	48.94	46.13	49.14	100	100	Designated	1995	Federal or national ministry or agency	Secretaría General de Pesca (MAPA)	Fully implemented		Not listed	https://www.mapa.gob.es/es/pesca/temas/proteccion-recursos-pesqueros/reservas-marinas-de-espana/cabo-de-gata-nijar/	Secretaría General de Pesca (MAPA)	2021-02-26	GIS layer from the Secretaría General de Pesca (MAPA)
1013	1013	196284			Cabo de Gata-Níjar	Cabo de Gata-Níjar	Natural Park (Spain)	Parque Natural	National	MPA with a national statute	Marine Protected Area	Main	II - National park	{ESP}	{MWE}	120.32	117.53	495.12	495.43	24	24	Designated	1987	Not reported	Ministerio de Agricultura y Pesca, Alimentación y Medio Ambiente	Not reported		Not listed	https://www.protectedplanet.net/196284	European Environment Agency	2020-06-16	CDDA_v18_29-05-2020
1014			ES0000046		Cabo de Gata-Níjar	Cabo de Gata-Níjar	SPA (Birds Directive) + SAC (Habitats Directive)	SPA (Birds Directive) + SAC (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ESP}	{MWE}	118.83	117.53	495.12	495.43	24	24	Designated	1989	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES0000046	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1019		555523832	ES5310094		Cala Figuera	Cala Figuera	Special Area of Conservation (Habitats Directive)	Special Area of Conservation (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ESP}	{MWE}	0.67	0.62	0.67	0.67	100	93	Designated	2006	Not reported	Dirección General de Medio Natural, Educación Ambiental Y Cambio Climático. Gobierno de las Islas Baleares	Fully implemented	http://www.caib.es/eboibfront/es/2015/10315/565417/decreto-49-2015-de-22-de-mayo-por-el-que-se-aprueb?&idEnviament=565417&mode=view&numero=10315	Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES5310094	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1017		555523807	ES5310069		Cala d'Algairens	Cala d'Algairens	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ESP}	{MWE}	1.41	1.25	1.41	1.41	100	89	Designated	2006	Not reported	Dirección General de Medio Natural, Educación Ambiental Y Cambio Climático. Gobierno de las Islas Baleares	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES5310069	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1018		555523809	ES5310071		Cala en Brut	Cala en Brut	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ESP}	{MWE}	0.39	0.29	0.39	0.39	100	74	Designated	2006	Not reported	Dirección General de Medio Natural, Educación Ambiental Y Cambio Climático. Gobierno de las Islas Baleares	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES5310071	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1020			ES6170030		Calahonda	Calahonda	Special Area of Conservation (Habitats Directive)	Special Area of Conservation (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ESP}	{MWE}	13.76	13.65	14.04	14.04	98	97	Designated	2006	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES6170030	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1022		555523810	ES5310072		Caleta de Binillautí	Caleta de Binillautí	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ESP}	{MWE}	1.58	1.47	1.58	1.58	100	93	Designated	2006	Not reported	Dirección General de Medio Natural, Educación Ambiental Y Cambio Climático. Gobierno de las Islas Baleares	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES5310072	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1023		555593032	ESZZ16002		Canal de Menorca	Canal de Menorca	Proposed Site of Community Importance (Habitats Directive)	Proposed Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 proposed site	Site of conservation interest	Not reported	Not reported	{ESP}	{MWE}	3353.54	3353.35	3353.54	3355.97	100	100	Proposed	2014	Not reported	Dirección General de Sostenibilidad de la Costa y del Mar- Ministerio de Agricultura,Alimentación y Medio Ambiente.	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ESZZ16002	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1027	1026	365007			Cap De Creus	Cap De Creus	SPAMI	Specially Protected Area of Mediterranean Importance	Regional	SPAMI	Marine Protected Area	Secondary	Not assigned	{ESP}	{MWE}	30.87	28.87	139.32	138.46	22	21	Adopted	2007	Not reported	Generalitat de Catalunya - Department of Agriculture, Livestock, Fisheries and Food	Not reported		Not listed	http://www.rac-spa.org/sites/default/files/doc_spamis/spamis/17_cap_creus.pdf	European Environment Agency	2020-06-16	GIS layer identical to that of the Nature Park (WDPA ID: 349127)
1031		555538227	ES0000081		Cap Enderrocat - Cap Blanc	Cap Enderrocat - Cap Blanc	SPA (Birds Directive) + SCI (Habitats Directive)	SPA (Birds Directive) + SCI (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Secondary	Not reported	{ESP}	{MWE}	33.56	33.42	115.74	115.83	29	29	Designated	2006	Not reported	Dirección General de Medio Natural, Educación Ambiental Y Cambio Climático. Gobierno de las Islas Baleares	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES0000081	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1030		555578073	ES5310128		Cap Enderrocat i cap Blanc	Cap Enderrocat i cap Blanc	SPA (Birds Directive) + SCI (Habitats Directive)	SPA (Birds Directive) + SCI (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Secondary	Not reported	{ESP}	{MWE}	33.98	33.42	70.8	70.86	48	47	Designated	2006	Not reported	Dirección General de Medio Natural, Educación Ambiental Y Cambio Climático. Gobierno de las Islas Baleares	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES5310128	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1586	1026	389004			Cap Gros-Cap de Creus	Cap Gros-Cap de Creus	Parcial Nature Reserve (Spain, Catalonia)	Reserve Natural Parcial	National	MPA with a national statute	Marine Protected Area	Zone	IV - Habitat/species management area	{ESP}	{MWE}	5.77	5.12	14.59	5.48	40	93	Designated	1998	Not reported	Ministerio de Agricultura y Pesca, Alimentación y Medio Ambiente	Not reported		Not listed	https://www.protectedplanet.net/389004	European Environment Agency	2020-06-16	CDDA_v18_29-05-2020; GIS layer modified by MedPAN (removal of overlay areas with the Integral Nature Reserve).
1032		555523806	ES5310068		Cap Negre	Cap Negre	Site of Community Importance (Habitats Directive)	Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ESP}	{MWE}	5.57	5.41	7.33	7.33	76	74	Designated	2006	Not reported	Dirección General de Medio Natural, Educación Ambiental Y Cambio Climático. Gobierno de las Islas Baleares	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES5310068	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1024			ES5310025		Cap de Barbaria	Cap de Barbaria	SPA (Birds Directive) + SCI (Habitats Directive)	SPA (Birds Directive) + SCI (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ESP}	{MWE}	17.83	17.2	24.77	24.78	72	69	Designated	2006	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ES5310025	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
